Date,Tank_ID,Temp_Treatment,pH_Treatment,Temp_C.x,DO_mgL,DO_Percent,Conductivity,Salinity.x,YSI_Temp,mV.x,TrisCalDate.x,TrisCalDate.y,(Intercept),TTris,Temp_C.y,mV.y,Salinity.y,mVTris,pH,TA,TA_evap
2022-08-29,TNK_15,24,Ambient,27.421,7.05,105.9,50,32.7,27.6,-69.2,20220829,2022-08-29,-113.21753048195556,1.392986051659965,27.421,-69.2,32.7,-75.02045995938767,7.916439915536256,2465.15285146374,2445.5881462934
2022-08-29,TNK_16,26,Ambient,29.643,6.55,86,50.5,32.9,29.8,-66.9,20220829,2022-08-29,-113.21753048195556,1.392986051659965,29.643,-66.9,32.9,-71.92524495259923,7.862771012614955,2459.57292357474,2438.67003753869
2022-08-29,TNK_18,12,Ambient,13.444,11.69,113.2,50.7,33.2,13.7,-65.2,20220829,2022-08-29,-113.21753048195556,1.392986051659965,13.444,-65.2,33.2,-94.490226003439,7.946063963528901,2457.06100018823,2434.79997187395
2022-08-29,TNK_SMP,10,Sump,10.875,10.63,114.7,50.2,32.8,11,-69.6,20220829,2022-08-29,-113.21753048195556,1.392986051659965,10.875,-69.6,32.8,-98.06880717015343,8.040963387336417,2473.70771917376,2449.90860699156
2022-08-30,TNK_2,14,Low,12.375,10.37,119.7,49.9,32.6,12.6,-49.4,20220830,2022-08-30,-113.40247252715837,1.4009979329910358,12.375,-49.4,32.6,-96.0651231063943,7.671571596744609,2495.24113690739,2493.81609913646
2022-08-30,TNK_3,16,Low,16.358,9.53,118.4,49.8,32.6,16.4,-46.8,20220830,2022-08-30,-113.40247252715837,1.4009979329910358,16.358,-46.8,32.6,-90.484948339291,7.6033348261204114,2457.24596851574,2454.44089320922
2022-08-30,TNK_4,18,Low,18.316,7.37,94.9,49.9,32.7,18.4,-50.4,20220830,2022-08-30,-113.40247252715837,1.4009979329910358,18.316,-50.4,32.7,-87.74179438649455,7.654865661190527,2506.86366292213,2502.57353685895
2022-08-30,TNK_5,20,Low,20.534,7.51,101.5,49.9,32.7,20.7,-44.9,20220830,2022-08-30,-113.40247252715837,1.4009979329910358,20.534,-44.9,32.7,-84.63438097112044,7.547609595242958,2455.27264560681,2449.67339213906
2022-08-30,TNK_6,22,Low,22.515,7.06,98.9,49.9,32.7,22.8,-50.9,20220830,2022-08-30,-113.40247252715837,1.4009979329910358,22.515,-50.9,32.7,-81.8590040658652,7.639003759582289,2446.67043992781,2439.69986887389
2022-08-30,TNK_7,24,Low,23.712,7.12,101.9,49.8,32.6,23.9,-51,20220830,2022-08-30,-113.40247252715837,1.4009979329910358,23.712,-51,32.6,-80.18200954007492,7.633496663183668,2458.15253517755,2449.75338072934
2022-08-30,TNK_8,26,Low,24.73,6.76,98.1,49.9,32.7,24.8,-50.3,20220830,2022-08-30,-113.40247252715837,1.4009979329910358,24.73,-50.3,32.7,-78.75579364429005,7.615878890981951,2446.7281204254,2436.98019962689
2022-08-30,TNK_9,12,Low,12.42,9.86,110.9,49.8,32.6,12.6,-51.1,20220830,2022-08-30,-113.40247252715837,1.4009979329910358,12.42,-51.1,32.6,-96.00207819940972,7.701312600972992,2451.27641769483,2440.12157620361
2022-08-30,TNK_10,14,Ambient,13.86,8.82,104.2,49.8,32.6,14,-61,20220830,2022-08-30,-113.40247252715837,1.4009979329910358,13.86,-61,32.6,-93.9846411759026,7.866673504404548,2445.80906477528,2433.29497632561
2022-08-30,TNK_11,16,Ambient,15.904,8.31,102.8,49.8,32.6,16.1,-61.4,20220830,2022-08-30,-113.40247252715837,1.4009979329910358,15.904,-61.4,32.6,-91.12100140086892,7.860431063319382,2455.20146998725,2441.25146163505
2022-08-30,TNK_12,18,Ambient,17.821,8.08,103.8,49.9,32.6,17.9,-60.1,20220830,2022-08-30,-113.40247252715837,1.4009979329910358,17.821,-60.1,32.6,-88.43528836332511,7.825521403091441,2454.74029958426,2439.4068848793
2022-08-30,TNK_13,20,Ambient,20.214,7.89,106.1,49.7,32.6,20.6,-59.3,20220830,2022-08-30,-113.40247252715837,1.4009979329910358,20.214,-59.3,32.6,-85.08270030967756,7.796529296290346,2455.90236756156,2439.17658526261
2022-08-30,TNK_14,22,Ambient,23.919,6.99,100.6,49.6,32.6,24.2,-59.3,20220830,2022-08-30,-113.40247252715837,1.4009979329910358,23.919,-59.3,32.6,-79.89200296794579,7.773093108860931,2469.86585880846,2451.65357510766
2022-08-30,TNK_15,24,Ambient,22.755,7.55,106.9,49.5,32.4,22.9,-58.9,20220830,2022-08-30,-113.40247252715837,1.4009979329910358,22.755,-58.9,32.4,-81.52276456194735,7.773241945300165,2465.15285146374,2445.5881462934
2022-08-30,TNK_16,26,Ambient,25.135,6.2,90.8,49.7,32.5,25.5,-57.7,20220830,2022-08-30,-113.40247252715837,1.4009979329910358,25.135,-57.7,32.5,-78.18838948142869,7.738157108120408,2459.57292357474,2438.67003753869
2022-08-30,TNK_18,12,Ambient,13.097,8.93,104.3,50,32.7,13.2,-57.9,20220830,2022-08-30,-113.40247252715837,1.4009979329910358,13.097,-57.9,32.7,-95.05360259877476,7.817291767725925,2457.06100018823,2434.79997187395
2022-08-30,TNK_SMP,10,Sump,10.006,10.89,116.3,49.9,32.7,10,-58,20220830,2022-08-30,-113.40247252715837,1.4009979329910358,10.006,-58,32.7,-99.38408720965006,7.838682975445859,2473.70771917376,2449.90860699156
2022-08-31,TNK_2,14,Low,13.895,9.73,115.5,50.6,32.9,14,-48.4,20220831,2022-08-31,-113.2804359184015,1.395711180450076,13.895,-48.4,32.9,-93.88702906604767,7.646806479514408,2495.24113690739,2493.81609913646
2022-08-31,TNK_3,16,Low,16.613,8.48,106.4,49.9,32.7,16.8,-45.2,20220831,2022-08-31,-113.2804359184015,1.395711180450076,16.613,-45.2,32.7,-90.0934860775844,7.5749074638464995,2457.24596851574,2454.44089320922
2022-08-31,TNK_4,18,Low,18.609,7.53,98,49.9,32.7,18.7,-49.9,20220831,2022-08-31,-113.2804359184015,1.395711180450076,18.609,-49.9,32.7,-87.30764656140603,7.644936896639795,2506.86366292213,2502.57353685895
2022-08-31,TNK_5,20,Low,20.653,7.29,98.5,50.1,32.9,20.7,-45.2,20220831,2022-08-31,-113.2804359184015,1.395711180450076,20.653,-45.2,32.9,-84.45481290856608,7.552753679528807,2455.27264560681,2449.67339213906
2022-08-31,TNK_6,22,Low,22.484,6.5,91.1,49.9,32.7,22.6,-51.5,20220831,2022-08-31,-113.2804359184015,1.395711180450076,22.484,-51.5,32.7,-81.89926573716198,7.649467424725945,2446.67043992781,2439.69986887389
2022-08-31,TNK_7,24,Low,24.589,6.69,97.7,49.9,32.7,24.7,-49.9,20220831,2022-08-31,-113.2804359184015,1.395711180450076,24.589,-49.9,32.7,-78.96129370231458,7.609796136839165,2458.15253517755,2449.75338072934
2022-08-31,TNK_8,26,Low,28.856,5.87,90.4,50.6,33.1,29.1,-43.4,20220831,2022-08-31,-113.2804359184015,1.395711180450076,28.856,-43.4,33.1,-73.0057940953341,7.476716632680513,2446.7281204254,2436.98019962689
2022-08-31,TNK_9,12,Low,12.385,9.56,110.1,49.7,32.5,12.6,-51.3,20220831,2022-08-31,-113.2804359184015,1.395711180450076,12.385,-51.3,32.5,-95.9945529485273,7.705799004974821,2451.27641769483,2440.12157620361
2022-08-31,TNK_10,14,Ambient,13.907,8.67,103.2,50,32.8,14,-60.5,20220831,2022-08-31,-113.2804359184015,1.395711180450076,13.907,-60.5,32.8,-93.87028053188229,7.858928674484192,2445.80906477528,2433.29497632561
2022-08-31,TNK_11,16,Ambient,15.98,8.17,101.5,50,32.8,16.1,-61.2,20220831,2022-08-31,-113.2804359184015,1.395711180450076,15.98,-61.2,32.8,-90.97697125480929,7.857576925992887,2455.20146998725,2441.25146163505
2022-08-31,TNK_12,18,Ambient,18.072,7.63,98.5,50,32.8,18.2,-60.8,20220831,2022-08-31,-113.2804359184015,1.395711180450076,18.072,-60.8,32.8,-88.05714346530772,7.836944881213227,2454.74029958426,2439.4068848793
2022-08-31,TNK_13,20,Ambient,20.455,7.54,101.9,49.9,32.7,20.7,-59.6,20220831,2022-08-31,-113.2804359184015,1.395711180450076,20.455,-59.6,32.7,-84.7311637222952,7.800609035099726,2455.90236756156,2439.17658526261
2022-08-31,TNK_14,22,Ambient,23.573,6.91,98.2,50.1,32.8,23.7,-58.9,20220831,2022-08-31,-113.2804359184015,1.395711180450076,23.573,-58.9,32.8,-80.37933626165184,7.768849051596415,2469.86585880846,2451.65357510766
2022-08-31,TNK_15,24,Ambient,25.052,6.31,93.3,49.9,32.7,25.3,-58.7,20220831,2022-08-31,-113.2804359184015,1.395711180450076,25.052,-58.7,32.7,-78.31507942576619,7.755787701389656,2465.15285146374,2445.5881462934
2022-08-31,TNK_16,26,Ambient,25.598,6.34,93.4,50.4,33,25.9,-57.9,20220831,2022-08-31,-113.2804359184015,1.395711180450076,25.598,-57.9,33,-77.55302112124045,7.739370993150191,2459.57292357474,2438.67003753869
2022-08-31,TNK_18,12,Ambient,13.106,8.99,107.4,50.2,32.9,14.3,-60.6,20220831,2022-08-31,-113.2804359184015,1.395711180450076,13.106,-60.6,32.9,-94.9882451874228,7.866193230154179,2457.06100018823,2434.79997187395
2022-08-31,TNK_SMP,10,Sump,10.009,9.62,109.6,50.1,32.8,13.2,-49.2,20220831,2022-08-31,-113.2804359184015,1.395711180450076,10.009,-49.2,32.8,-99.31076271327667,7.683526786075228,2473.70771917376,2449.90860699156
2022-09-01,TNK_2,14,Low,13.868,9.83,116.5,50.8,33.3,14,-43.3,20220901,2022-09-01,-113.2804359184015,1.395711180450076,13.868,-43.3,33.3,-93.92471326791984,7.558394195548322,2495.24113690739,2493.81609913646
2022-09-01,TNK_3,16,Low,16.899,8.85,111.6,50.1,32.9,16.9,-52,20220901,2022-09-01,-113.2804359184015,1.395711180450076,16.899,-52,32.9,-89.69431267997567,7.691925040044065,2457.24596851574,2454.44089320922
2022-09-01,TNK_4,18,Low,18.388,7.49,97.3,50.1,32.9,18.5,-41.7,20220901,2022-09-01,-113.2804359184015,1.395711180450076,18.388,-41.7,32.9,-87.6160987322855,7.504931546270766,2506.86366292213,2502.57353685895
2022-09-01,TNK_5,20,Low,20.823,7.22,98.2,50.2,33,20.9,-50.5,20220901,2022-09-01,-113.2804359184015,1.395711180450076,20.823,-50.5,33,-84.21754200788956,7.642877733587651,2455.27264560681,2449.67339213906
2022-09-01,TNK_6,22,Low,22.533,6.47,90.7,50,32.8,22.6,-48.7,20220901,2022-09-01,-113.2804359184015,1.395711180450076,22.533,-48.7,32.8,-81.83087588931993,7.601656516960355,2446.67043992781,2439.69986887389
2022-09-01,TNK_7,24,Low,24.468,6.93,100.5,50,32.8,24.6,-47.3,20220901,2022-09-01,-113.2804359184015,1.395711180450076,24.468,-47.3,32.8,-79.13017475514903,7.566679644892387,2458.15253517755,2449.75338072934
2022-09-01,TNK_8,26,Low,27.221,5.34,81.9,50.7,33.2,28.3,-48.2,20220901,2022-09-01,-113.2804359184015,1.395711180450076,27.221,-48.2,33.2,-75.28778187536997,7.566620411771781,2446.7281204254,2436.98019962689
2022-09-01,TNK_9,12,Low,12.296,9.05,103.8,50,32.7,12.4,-48,20220901,2022-09-01,-113.2804359184015,1.395711180450076,12.296,-48,32.7,-96.11877124358736,7.648567674133294,2451.27641769483,2440.12157620361
2022-09-01,TNK_10,14,Ambient,13.932,8.48,101,50.2,32.9,14.1,-66.8,20220901,2022-09-01,-113.2804359184015,1.395711180450076,13.932,-66.8,32.9,-93.83538775237103,7.969606273672824,2445.80906477528,2433.29497632561
2022-09-01,TNK_11,16,Ambient,15.924,8.04,99.7,50.3,33,16.1,-64.3,20220901,2022-09-01,-113.2804359184015,1.395711180450076,15.924,-64.3,33,-91.05513108091448,7.912462760200319,2455.20146998725,2441.25146163505
2022-09-01,TNK_12,18,Ambient,17.913,7.35,94.8,50.2,32.9,18.1,-64.3,20220901,2022-09-01,-113.2804359184015,1.395711180450076,17.913,-64.3,32.9,-88.27906154299929,7.898811781131986,2454.74029958426,2439.4068848793
2022-09-01,TNK_13,20,Ambient,20.593,7.5,101.4,49.5,32.7,20.6,-25.1,20220901,2022-09-01,-113.2804359184015,1.395711180450076,20.593,-25.1,32.7,-84.53855557939308,7.207801668836064,2455.90236756156,2439.17658526261
2022-09-01,TNK_14,22,Ambient,22.743,6.95,97,50.2,33,22.8,-61.4,20220901,2022-09-01,-113.2804359184015,1.395711180450076,22.743,-61.4,33,-81.53777654142542,7.817159475869513,2469.86585880846,2451.65357510766
2022-09-01,TNK_15,24,Ambient,24.379,6.33,91.2,50.4,33,24.9,-43.9,20220901,2022-09-01,-113.2804359184015,1.395711180450076,24.379,-43.9,33,-79.25439305020909,7.509997330742778,2465.15285146374,2445.5881462934
2022-09-01,TNK_16,26,Ambient,24.673,6.83,98.5,50.2,32.9,24.7,-59.4,20220901,2022-09-01,-113.2804359184015,1.395711180450076,24.673,-59.4,32.9,-78.84405396315677,7.770453140904422,2459.57292357474,2438.67003753869
2022-09-01,TNK_18,12,Ambient,13.564,8.52,101.5,50.1,32.8,13.9,-64.3,20220901,2022-09-01,-113.2804359184015,1.395711180450076,13.564,-64.3,32.8,-94.34900946677666,7.927973440471585,2457.06100018823,2434.79997187395
2022-09-01,TNK_SMP,10,Sump,9.521,9.46,110.6,49.8,32.5,9.6,-61.5,20220901,2022-09-01,-113.2804359184015,1.395711180450076,9.521,-61.5,32.5,-99.99186976933632,7.904946335717988,2473.70771917376,2449.90860699156
