V1,V2,V3
-119.098795180723,33.928813559322,-815.491394042969
-119.081927710843,33.928813559322,-815.111389160156
-119.065060240964,33.928813559322,-816.564147949219
-119.048192771084,33.928813559322,-820.794128417969
-119.031325301205,33.928813559322,-833.714172363281
-119.014457831325,33.928813559322,-852.074157714844
-118.997590361446,33.928813559322,-865.294128417969
-118.980722891566,33.928813559322,-872.7841796875
-118.963855421687,33.928813559322,-877.114135742188
-118.946987951807,33.928813559322,-879.954162597656
-118.930120481928,33.928813559322,-872.610961914062
-118.913253012048,33.928813559322,-846.610961914062
-118.896385542169,33.928813559322,-818.700927734375
-118.879518072289,33.928813559322,-798.740966796875
-118.86265060241,33.928813559322,-772.500915527344
-118.84578313253,33.928813559322,-759.300964355469
-118.828915662651,33.928813559322,-763.880920410156
-118.812048192771,33.928813559322,-708.290954589844
-118.795180722892,33.928813559322,-636.562866210938
-118.778313253012,33.928813559322,-597.842895507812
-118.761445783133,33.928813559322,-576.012878417969
-118.744578313253,33.928813559322,-548.372863769531
-118.727710843374,33.928813559322,-515.422912597656
-118.710843373494,33.928813559322,-474.342895507812
-118.693975903614,33.928813559322,-430.292877197266
-118.677108433735,33.928813559322,-384.582885742188
-118.660240963855,33.928813559322,-353.563201904297
-118.643373493976,33.928813559322,-364.673187255859
-118.626506024096,33.928813559322,-339.903198242188
-118.609638554217,33.928813559322,-294.133178710938
-118.592771084337,33.928813559322,-231.243194580078
-118.575903614458,33.928813559322,-183.283187866211
-118.559036144578,33.928813559322,-123.893188476562
-118.542168674699,33.928813559322,-63.0931854248047
-118.525301204819,33.928813559322,-56.351806640625
-118.50843373494,33.928813559322,-49.8418083190918
-118.49156626506,33.928813559322,-43.0918083190918
-118.474698795181,33.928813559322,-32.7418060302734
-118.457831325301,33.928813559322,-19.9418067932129
-118.440963855422,33.928813559322,-7.64180707931519
-118.424096385542,33.928813559322,25.5981922149658
-118.407228915663,33.928813559322,35.0181922912598
-118.390361445783,33.928813559322,34.0270576477051
-118.373493975904,33.928813559322,29.7170581817627
-118.356626506024,33.928813559322,23.6070575714111
-118.339759036145,33.928813559322,19.4670581817627
-118.322891566265,33.928813559322,22.3970584869385
-118.306024096386,33.928813559322,46.5270576477051
-118.289156626506,33.928813559322,55.5670585632324
-118.272289156626,33.928813559322,44.2870597839355
-118.255421686747,33.928813559322,31.6852016448975
-118.238554216867,33.928813559322,27.795202255249
-118.221686746988,33.928813559322,26.1052017211914
-118.204819277108,33.928813559322,26.295202255249
-118.187951807229,33.928813559322,26.6252021789551
-118.171084337349,33.928813559322,26.8552017211914
-118.15421686747,33.928813559322,29.1252021789551
-118.13734939759,33.928813559322,31.3552017211914
-118.120481927711,33.928813559322,31.7236442565918
-118.103614457831,33.928813559322,32.793643951416
-118.086746987952,33.928813559322,33.4536437988281
-118.069879518072,33.928813559322,35.2736434936523
-118.053012048193,33.928813559322,41.7836456298828
-118.036144578313,33.928813559322,43.0136451721191
-118.019277108434,33.928813559322,54.5636444091797
-118.002409638554,33.928813559322,63.7836456298828
-117.985542168675,33.928813559322,75.706298828125
-117.968674698795,33.928813559322,84.5162963867188
-117.951807228916,33.928813559322,81.4362945556641
-117.934939759036,33.928813559322,89.4762954711914
-117.918072289157,33.928813559322,101.546295166016
-117.901204819277,33.928813559322,112.606292724609
-117.884337349398,33.928813559322,121.086296081543
-117.867469879518,33.928813559322,145.296295166016
-117.850602409639,33.928813559322,167.182281494141
-117.833734939759,33.928813559322,173.012283325195
-117.81686746988,33.928813559322,212.692276000977
-117.8,33.928813559322,250.862274169922
-119.2,33.9118644067797,-806.281372070312
-119.18313253012,33.9118644067797,-816.831359863281
-119.166265060241,33.9118644067797,-815.511352539062
-119.149397590361,33.9118644067797,-814.17138671875
-119.132530120482,33.9118644067797,-824.051391601562
-119.115662650602,33.9118644067797,-827.601379394531
-119.098795180723,33.9118644067797,-836.951354980469
-119.081927710843,33.9118644067797,-840.181335449219
-119.065060240964,33.9118644067797,-840.654174804688
-119.048192771084,33.9118644067797,-844.304138183594
-119.031325301205,33.9118644067797,-850.824157714844
-119.014457831325,33.9118644067797,-858.644165039062
-118.997590361446,33.9118644067797,-868.674133300781
-118.980722891566,33.9118644067797,-875.574157714844
-118.963855421687,33.9118644067797,-879.674133300781
-118.946987951807,33.9118644067797,-882.974182128906
-118.930120481928,33.9118644067797,-879.870971679688
-118.913253012048,33.9118644067797,-860.780944824219
-118.896385542169,33.9118644067797,-845.320922851562
-118.879518072289,33.9118644067797,-834.640930175781
-118.86265060241,33.9118644067797,-809.98095703125
-118.84578313253,33.9118644067797,-802.400939941406
-118.828915662651,33.9118644067797,-810.73095703125
-118.812048192771,33.9118644067797,-773.69091796875
-118.795180722892,33.9118644067797,-726.182861328125
-118.778313253012,33.9118644067797,-671.322875976562
-118.761445783133,33.9118644067797,-596.142883300781
-118.744578313253,33.9118644067797,-549.502868652344
-118.727710843374,33.9118644067797,-534.082885742188
-118.710843373494,33.9118644067797,-502.852905273438
-118.693975903614,33.9118644067797,-466.882904052734
-118.677108433735,33.9118644067797,-437.272888183594
-118.660240963855,33.9118644067797,-418.363189697266
-118.643373493976,33.9118644067797,-318.503173828125
-118.626506024096,33.9118644067797,-198.223190307617
-118.609638554217,33.9118644067797,-167.713180541992
-118.592771084337,33.9118644067797,-145.733184814453
-118.575903614458,33.9118644067797,-118.313186645508
-118.559036144578,33.9118644067797,-90.1931838989258
-118.542168674699,33.9118644067797,-63.5031890869141
-118.525301204819,33.9118644067797,-59.7418060302734
-118.50843373494,33.9118644067797,-55.9718055725098
-118.49156626506,33.9118644067797,-49.2418060302734
-118.474698795181,33.9118644067797,-41.291805267334
-118.457831325301,33.9118644067797,-24.4418067932129
-118.440963855422,33.9118644067797,-13.561806678772
-118.424096385542,33.9118644067797,12.7281932830811
-118.407228915663,33.9118644067797,36.2581939697266
-118.390361445783,33.9118644067797,33.6570587158203
-118.373493975904,33.9118644067797,27.5370578765869
-118.356626506024,33.9118644067797,23.3370590209961
-118.339759036145,33.9118644067797,17.3570575714111
-118.322891566265,33.9118644067797,15.3170585632324
-118.306024096386,33.9118644067797,17.7670574188232
-118.289156626506,33.9118644067797,28.2270584106445
-118.272289156626,33.9118644067797,37.5070571899414
-118.255421686747,33.9118644067797,32.2052040100098
-118.238554216867,33.9118644067797,24.2752017974854
-118.221686746988,33.9118644067797,22.0652027130127
-118.204819277108,33.9118644067797,22.5352020263672
-118.187951807229,33.9118644067797,23.1552028656006
-118.171084337349,33.9118644067797,23.5252017974854
-118.15421686747,33.9118644067797,23.6852016448975
-118.13734939759,33.9118644067797,26.8052024841309
-118.120481927711,33.9118644067797,26.603645324707
-118.103614457831,33.9118644067797,27.773645401001
-118.086746987952,33.9118644067797,27.96364402771
-118.069879518072,33.9118644067797,29.523645401001
-118.053012048193,33.9118644067797,28.273645401001
-118.036144578313,33.9118644067797,28.6636447906494
-118.019277108434,33.9118644067797,37.5536460876465
-118.002409638554,33.9118644067797,53.8936462402344
-117.985542168675,33.9118644067797,73.5062942504883
-117.968674698795,33.9118644067797,93.3662948608398
-117.951807228916,33.9118644067797,120.976295471191
-117.934939759036,33.9118644067797,106.436294555664
-117.918072289157,33.9118644067797,95.0362930297852
-117.901204819277,33.9118644067797,99.9162979125977
-117.884337349398,33.9118644067797,102.006294250488
-117.867469879518,33.9118644067797,105.056297302246
-117.850602409639,33.9118644067797,113.41227722168
-117.833734939759,33.9118644067797,125.782279968262
-117.81686746988,33.9118644067797,172.392272949219
-117.8,33.9118644067797,203.572280883789
-119.2,33.8949152542373,-816.6513671875
-119.18313253012,33.8949152542373,-826.851379394531
-119.166265060241,33.8949152542373,-834.241394042969
-119.149397590361,33.8949152542373,-833.691345214844
-119.132530120482,33.8949152542373,-838.451354980469
-119.115662650602,33.8949152542373,-844.111389160156
-119.098795180723,33.8949152542373,-851.4013671875
-119.081927710843,33.8949152542373,-859.281372070312
-119.065060240964,33.8949152542373,-858.974182128906
-119.048192771084,33.8949152542373,-862.974182128906
-119.031325301205,33.8949152542373,-865.394165039062
-119.014457831325,33.8949152542373,-868.894165039062
-118.997590361446,33.8949152542373,-874.804138183594
-118.980722891566,33.8949152542373,-879.394165039062
-118.963855421687,33.8949152542373,-883.154174804688
-118.946987951807,33.8949152542373,-885.404174804688
-118.930120481928,33.8949152542373,-887.150939941406
-118.913253012048,33.8949152542373,-881.810913085938
-118.896385542169,33.8949152542373,-875.050964355469
-118.879518072289,33.8949152542373,-865.990966796875
-118.86265060241,33.8949152542373,-845.98095703125
-118.84578313253,33.8949152542373,-841.020935058594
-118.828915662651,33.8949152542373,-844.910949707031
-118.812048192771,33.8949152542373,-826.320922851562
-118.795180722892,33.8949152542373,-784.602905273438
-118.778313253012,33.8949152542373,-728.012878417969
-118.761445783133,33.8949152542373,-661.622863769531
-118.744578313253,33.8949152542373,-606.302917480469
-118.727710843374,33.8949152542373,-558.712890625
-118.710843373494,33.8949152542373,-538.252868652344
-118.693975903614,33.8949152542373,-512.952880859375
-118.677108433735,33.8949152542373,-478.662902832031
-118.660240963855,33.8949152542373,-415.983184814453
-118.643373493976,33.8949152542373,-226.113189697266
-118.626506024096,33.8949152542373,-110.793190002441
-118.609638554217,33.8949152542373,-83.1231842041016
-118.592771084337,33.8949152542373,-79.0731887817383
-118.575903614458,33.8949152542373,-78.5031890869141
-118.559036144578,33.8949152542373,-72.5231857299805
-118.542168674699,33.8949152542373,-62.5331878662109
-118.525301204819,33.8949152542373,-58.0318069458008
-118.50843373494,33.8949152542373,-57.2018051147461
-118.49156626506,33.8949152542373,-55.9518051147461
-118.474698795181,33.8949152542373,-49.4718055725098
-118.457831325301,33.8949152542373,-34.4018058776855
-118.440963855422,33.8949152542373,-19.8418064117432
-118.424096385542,33.8949152542373,-7.34180688858032
-118.407228915663,33.8949152542373,35.0581932067871
-118.390361445783,33.8949152542373,37.8170585632324
-118.373493975904,33.8949152542373,24.5770587921143
-118.356626506024,33.8949152542373,19.177059173584
-118.339759036145,33.8949152542373,15.6970586776733
-118.322891566265,33.8949152542373,15.1370582580566
-118.306024096386,33.8949152542373,14.8970584869385
-118.289156626506,33.8949152542373,15.3070583343506
-118.272289156626,33.8949152542373,20.8370590209961
-118.255421686747,33.8949152542373,26.8652019500732
-118.238554216867,33.8949152542373,25.9552021026611
-118.221686746988,33.8949152542373,20.4152030944824
-118.204819277108,33.8949152542373,19.8352012634277
-118.187951807229,33.8949152542373,19.9552021026611
-118.171084337349,33.8949152542373,20.7352027893066
-118.15421686747,33.8949152542373,21.6052017211914
-118.13734939759,33.8949152542373,22.2252025604248
-118.120481927711,33.8949152542373,22.9836444854736
-118.103614457831,33.8949152542373,23.3936443328857
-118.086746987952,33.8949152542373,23.4236450195312
-118.069879518072,33.8949152542373,23.0536441802979
-118.053012048193,33.8949152542373,23.4936447143555
-118.036144578313,33.8949152542373,23.0836448669434
-118.019277108434,33.8949152542373,25.7636451721191
-118.002409638554,33.8949152542373,36.4436454772949
-117.985542168675,33.8949152542373,43.2362937927246
-117.968674698795,33.8949152542373,80.586296081543
-117.951807228916,33.8949152542373,85.9862976074219
-117.934939759036,33.8949152542373,80.086296081543
-117.918072289157,33.8949152542373,82.4662933349609
-117.901204819277,33.8949152542373,101.266296386719
-117.884337349398,33.8949152542373,100.156295776367
-117.867469879518,33.8949152542373,88.5262985229492
-117.850602409639,33.8949152542373,96.6922760009766
-117.833734939759,33.8949152542373,102.292274475098
-117.81686746988,33.8949152542373,108.812278747559
-117.8,33.8949152542373,130.972274780273
-119.2,33.8779661016949,-827.181335449219
-119.18313253012,33.8779661016949,-832.741394042969
-119.166265060241,33.8779661016949,-842.67138671875
-119.149397590361,33.8779661016949,-851.051391601562
-119.132530120482,33.8779661016949,-852.471374511719
-119.115662650602,33.8779661016949,-858.511352539062
-119.098795180723,33.8779661016949,-863.1513671875
-119.081927710843,33.8779661016949,-869.961364746094
-119.065060240964,33.8779661016949,-871.954162597656
-119.048192771084,33.8779661016949,-874.044128417969
-119.031325301205,33.8779661016949,-875.324157714844
-119.014457831325,33.8779661016949,-877.594177246094
-118.997590361446,33.8779661016949,-880.364135742188
-118.980722891566,33.8779661016949,-883.134155273438
-118.963855421687,33.8779661016949,-885.544128417969
-118.946987951807,33.8779661016949,-888.574157714844
-118.930120481928,33.8779661016949,-891.350952148438
-118.913253012048,33.8779661016949,-891.840942382812
-118.896385542169,33.8779661016949,-891.290954589844
-118.879518072289,33.8779661016949,-889.920959472656
-118.86265060241,33.8779661016949,-883.73095703125
-118.84578313253,33.8779661016949,-878.620971679688
-118.828915662651,33.8779661016949,-875.910949707031
-118.812048192771,33.8779661016949,-863.830932617188
-118.795180722892,33.8779661016949,-813.962890625
-118.778313253012,33.8779661016949,-765.712890625
-118.761445783133,33.8779661016949,-718.132873535156
-118.744578313253,33.8779661016949,-666.332885742188
-118.727710843374,33.8779661016949,-612.262878417969
-118.710843373494,33.8779661016949,-589.94287109375
-118.693975903614,33.8779661016949,-573.622863769531
-118.677108433735,33.8779661016949,-520.672912597656
-118.660240963855,33.8779661016949,-430.173187255859
-118.643373493976,33.8779661016949,-265.113189697266
-118.626506024096,33.8779661016949,-141.523193359375
-118.609638554217,33.8779661016949,-82.2131881713867
-118.592771084337,33.8779661016949,-77.6231842041016
-118.575903614458,33.8779661016949,-75.7431869506836
-118.559036144578,33.8779661016949,-73.133186340332
-118.542168674699,33.8779661016949,-67.6231842041016
-118.525301204819,33.8779661016949,-64.2818069458008
-118.50843373494,33.8779661016949,-59.4918060302734
-118.49156626506,33.8779661016949,-61.5818061828613
-118.474698795181,33.8779661016949,-63.4618072509766
-118.457831325301,33.8779661016949,-51.9918060302734
-118.440963855422,33.8779661016949,-31.8618068695068
-118.424096385542,33.8779661016949,-18.0818061828613
-118.407228915663,33.8779661016949,7.65819311141968
-118.390361445783,33.8779661016949,46.5170593261719
-118.373493975904,33.8779661016949,33.2370567321777
-118.356626506024,33.8779661016949,27.9370574951172
-118.339759036145,33.8779661016949,19.3770580291748
-118.322891566265,33.8779661016949,15.0170583724976
-118.306024096386,33.8779661016949,11.5670585632324
-118.289156626506,33.8779661016949,9.63705825805664
-118.272289156626,33.8779661016949,11.4070587158203
-118.255421686747,33.8779661016949,23.5852012634277
-118.238554216867,33.8779661016949,36.5452003479004
-118.221686746988,33.8779661016949,24.8952026367188
-118.204819277108,33.8779661016949,17.9552021026611
-118.187951807229,33.8779661016949,17.715202331543
-118.171084337349,33.8779661016949,17.3752021789551
-118.15421686747,33.8779661016949,18.4452018737793
-118.13734939759,33.8779661016949,18.7252025604248
-118.120481927711,33.8779661016949,19.8336448669434
-118.103614457831,33.8779661016949,20.4236450195312
-118.086746987952,33.8779661016949,19.7336444854736
-118.069879518072,33.8779661016949,18.4036445617676
-118.053012048193,33.8779661016949,18.8636436462402
-118.036144578313,33.8779661016949,18.5336437225342
-118.019277108434,33.8779661016949,18.6636447906494
-118.002409638554,33.8779661016949,22.0836448669434
-117.985542168675,33.8779661016949,26.8062953948975
-117.968674698795,33.8779661016949,35.6862945556641
-117.951807228916,33.8779661016949,40.6762962341309
-117.934939759036,33.8779661016949,50.4762954711914
-117.918072289157,33.8779661016949,57.8062973022461
-117.901204819277,33.8779661016949,58.5362968444824
-117.884337349398,33.8779661016949,66.1462936401367
-117.867469879518,33.8779661016949,73.1962966918945
-117.850602409639,33.8779661016949,80.202278137207
-117.833734939759,33.8779661016949,84.4622802734375
-117.81686746988,33.8779661016949,86.6322784423828
-117.8,33.8779661016949,95.4822769165039
-119.2,33.8610169491525,-833.826782226562
-119.18313253012,33.8610169491525,-839.046813964844
-119.166265060241,33.8610169491525,-843.036804199219
-119.149397590361,33.8610169491525,-851.876831054688
-119.132530120482,33.8610169491525,-859.636779785156
-119.115662650602,33.8610169491525,-864.316833496094
-119.098795180723,33.8610169491525,-869.996826171875
-119.081927710843,33.8610169491525,-874.816833496094
-119.065060240964,33.8610169491525,-877.878601074219
-119.048192771084,33.8610169491525,-879.828552246094
-119.031325301205,33.8610169491525,-880.908569335938
-119.014457831325,33.8610169491525,-882.208557128906
-118.997590361446,33.8610169491525,-884.778564453125
-118.980722891566,33.8610169491525,-886.928588867188
-118.963855421687,33.8610169491525,-889.438598632812
-118.946987951807,33.8610169491525,-891.448547363281
-118.930120481928,33.8610169491525,-893.359252929688
-118.913253012048,33.8610169491525,-894.959228515625
-118.896385542169,33.8610169491525,-895.599243164062
-118.879518072289,33.8610169491525,-896.069213867188
-118.86265060241,33.8610169491525,-897.349243164062
-118.84578313253,33.8610169491525,-898.96923828125
-118.828915662651,33.8610169491525,-898.869262695312
-118.812048192771,33.8610169491525,-899.21923828125
-118.795180722892,33.8610169491525,-888.606079101562
-118.778313253012,33.8610169491525,-865.396057128906
-118.761445783133,33.8610169491525,-825.426086425781
-118.744578313253,33.8610169491525,-767.396057128906
-118.727710843374,33.8610169491525,-706.49609375
-118.710843373494,33.8610169491525,-663.376037597656
-118.693975903614,33.8610169491525,-638.926086425781
-118.677108433735,33.8610169491525,-563.806091308594
-118.660240963855,33.8610169491525,-514.871948242188
-118.643373493976,33.8610169491525,-400.421966552734
-118.626506024096,33.8610169491525,-245.731964111328
-118.609638554217,33.8610169491525,-118.361968994141
-118.592771084337,33.8610169491525,-83.0719680786133
-118.575903614458,33.8610169491525,-76.5719680786133
-118.559036144578,33.8610169491525,-75.5319671630859
-118.542168674699,33.8610169491525,-74.5719680786133
-118.525301204819,33.8610169491525,-73.5819320678711
-118.50843373494,33.8610169491525,-80.5219345092773
-118.49156626506,33.8610169491525,-98.4919357299805
-118.474698795181,33.8610169491525,-83.98193359375
-118.457831325301,33.8610169491525,-71.3919372558594
-118.440963855422,33.8610169491525,-58.1319351196289
-118.424096385542,33.8610169491525,-26.9919338226318
-118.407228915663,33.8610169491525,-8.71193313598633
-118.390361445783,33.8610169491525,27.129186630249
-118.373493975904,33.8610169491525,35.6891860961914
-118.356626506024,33.8610169491525,29.9991874694824
-118.339759036145,33.8610169491525,23.3691883087158
-118.322891566265,33.8610169491525,19.129186630249
-118.306024096386,33.8610169491525,17.6591873168945
-118.289156626506,33.8610169491525,12.0991878509521
-118.272289156626,33.8610169491525,7.39918756484985
-118.255421686747,33.8610169491525,15.1532678604126
-118.238554216867,33.8610169491525,37.2732696533203
-118.221686746988,33.8610169491525,35.2832679748535
-118.204819277108,33.8610169491525,14.3432674407959
-118.187951807229,33.8610169491525,14.3132677078247
-118.171084337349,33.8610169491525,14.7632675170898
-118.15421686747,33.8610169491525,16.063268661499
-118.13734939759,33.8610169491525,16.5932674407959
-118.120481927711,33.8610169491525,16.7934989929199
-118.103614457831,33.8610169491525,16.2134990692139
-118.086746987952,33.8610169491525,15.9334993362427
-118.069879518072,33.8610169491525,14.3434991836548
-118.053012048193,33.8610169491525,14.333498954773
-118.036144578313,33.8610169491525,14.7234992980957
-118.019277108434,33.8610169491525,17.6534996032715
-118.002409638554,33.8610169491525,21.4634990692139
-117.985542168675,33.8610169491525,24.9469757080078
-117.968674698795,33.8610169491525,29.6469745635986
-117.951807228916,33.8610169491525,34.4769744873047
-117.934939759036,33.8610169491525,40.5669746398926
-117.918072289157,33.8610169491525,46.5469741821289
-117.901204819277,33.8610169491525,52.1869735717773
-117.884337349398,33.8610169491525,57.8969764709473
-117.867469879518,33.8610169491525,63.2469749450684
-117.850602409639,33.8610169491525,67.1254425048828
-117.833734939759,33.8610169491525,71.2954406738281
-117.81686746988,33.8610169491525,76.3354415893555
-117.8,33.8610169491525,83.5054397583008
-119.2,33.8440677966102,-839.876831054688
-119.18313253012,33.8440677966102,-846.966796875
-119.166265060241,33.8440677966102,-850.376831054688
-119.149397590361,33.8440677966102,-855.246826171875
-119.132530120482,33.8440677966102,-861.296813964844
-119.115662650602,33.8440677966102,-866.296813964844
-119.098795180723,33.8440677966102,-871.026794433594
-119.081927710843,33.8440677966102,-877.316833496094
-119.065060240964,33.8440677966102,-881.828552246094
-119.048192771084,33.8440677966102,-883.30859375
-119.031325301205,33.8440677966102,-884.28857421875
-119.014457831325,33.8440677966102,-885.758544921875
-118.997590361446,33.8440677966102,-887.388549804688
-118.980722891566,33.8440677966102,-890.498596191406
-118.963855421687,33.8440677966102,-892.698547363281
-118.946987951807,33.8440677966102,-894.008544921875
-118.930120481928,33.8440677966102,-895.079223632812
-118.913253012048,33.8440677966102,-896.319213867188
-118.896385542169,33.8440677966102,-897.999206542969
-118.879518072289,33.8440677966102,-898.919250488281
-118.86265060241,33.8440677966102,-899.309265136719
-118.84578313253,33.8440677966102,-900.329223632812
-118.828915662651,33.8440677966102,-901.269226074219
-118.812048192771,33.8440677966102,-902.849243164062
-118.795180722892,33.8440677966102,-902.97607421875
-118.778313253012,33.8440677966102,-902.276062011719
-118.761445783133,33.8440677966102,-900.47607421875
-118.744578313253,33.8440677966102,-873.346069335938
-118.727710843374,33.8440677966102,-830.816040039062
-118.710843373494,33.8440677966102,-776.22607421875
-118.693975903614,33.8440677966102,-706.966064453125
-118.677108433735,33.8440677966102,-663.076049804688
-118.660240963855,33.8440677966102,-631.2919921875
-118.643373493976,33.8440677966102,-546.531982421875
-118.626506024096,33.8440677966102,-418.741973876953
-118.609638554217,33.8440677966102,-267.541961669922
-118.592771084337,33.8440677966102,-173.701965332031
-118.575903614458,33.8440677966102,-130.661972045898
-118.559036144578,33.8440677966102,-102.361968994141
-118.542168674699,33.8440677966102,-98.8019714355469
-118.525301204819,33.8440677966102,-109.511932373047
-118.50843373494,33.8440677966102,-118.24193572998
-118.49156626506,33.8440677966102,-125.72193145752
-118.474698795181,33.8440677966102,-107.681930541992
-118.457831325301,33.8440677966102,-80.7419357299805
-118.440963855422,33.8440677966102,-82.4719314575195
-118.424096385542,33.8440677966102,-98.4019317626953
-118.407228915663,33.8440677966102,-25.4019336700439
-118.390361445783,33.8440677966102,2.38918733596802
-118.373493975904,33.8440677966102,34.5091857910156
-118.356626506024,33.8440677966102,30.3391876220703
-118.339759036145,33.8440677966102,27.4991874694824
-118.322891566265,33.8440677966102,23.4691867828369
-118.306024096386,33.8440677966102,15.8091878890991
-118.289156626506,33.8440677966102,10.3491878509521
-118.272289156626,33.8440677966102,7.78918743133545
-118.255421686747,33.8440677966102,5.12326812744141
-118.238554216867,33.8440677966102,7.29326772689819
-118.221686746988,33.8440677966102,10.3732681274414
-118.204819277108,33.8440677966102,11.7932682037354
-118.187951807229,33.8440677966102,19.1132678985596
-118.171084337349,33.8440677966102,22.003267288208
-118.15421686747,33.8440677966102,17.7732677459717
-118.13734939759,33.8440677966102,15.5132675170898
-118.120481927711,33.8440677966102,14.4934997558594
-118.103614457831,33.8440677966102,13.1434993743896
-118.086746987952,33.8440677966102,12.0234994888306
-118.069879518072,33.8440677966102,11.2834997177124
-118.053012048193,33.8440677966102,11.9134998321533
-118.036144578313,33.8440677966102,13.3634996414185
-118.019277108434,33.8440677966102,16.4134998321533
-118.002409638554,33.8440677966102,21.0434989929199
-117.985542168675,33.8440677966102,25.6569747924805
-117.968674698795,33.8440677966102,30.126974105835
-117.951807228916,33.8440677966102,35.0869750976562
-117.934939759036,33.8440677966102,40.3769760131836
-117.918072289157,33.8440677966102,45.4969749450684
-117.901204819277,33.8440677966102,50.266975402832
-117.884337349398,33.8440677966102,55.266975402832
-117.867469879518,33.8440677966102,61.1269760131836
-117.850602409639,33.8440677966102,64.8454437255859
-117.833734939759,33.8440677966102,76.705436706543
-117.81686746988,33.8440677966102,120.695442199707
-117.8,33.8440677966102,166.885437011719
-119.2,33.8271186440678,-847.326782226562
-119.18313253012,33.8271186440678,-852.136779785156
-119.166265060241,33.8271186440678,-854.98681640625
-119.149397590361,33.8271186440678,-858.576782226562
-119.132530120482,33.8271186440678,-862.666809082031
-119.115662650602,33.8271186440678,-867.826782226562
-119.098795180723,33.8271186440678,-873.066833496094
-119.081927710843,33.8271186440678,-878.226806640625
-119.065060240964,33.8271186440678,-882.908569335938
-119.048192771084,33.8271186440678,-885.898559570312
-119.031325301205,33.8271186440678,-887.948547363281
-119.014457831325,33.8271186440678,-889.528564453125
-118.997590361446,33.8271186440678,-890.658569335938
-118.980722891566,33.8271186440678,-891.818542480469
-118.963855421687,33.8271186440678,-893.258544921875
-118.946987951807,33.8271186440678,-895.408569335938
-118.930120481928,33.8271186440678,-897.009216308594
-118.913253012048,33.8271186440678,-897.909240722656
-118.896385542169,33.8271186440678,-898.679260253906
-118.879518072289,33.8271186440678,-900.109252929688
-118.86265060241,33.8271186440678,-900.839233398438
-118.84578313253,33.8271186440678,-901.099243164062
-118.828915662651,33.8271186440678,-901.139221191406
-118.812048192771,33.8271186440678,-902.099243164062
-118.795180722892,33.8271186440678,-902.666076660156
-118.778313253012,33.8271186440678,-902.686096191406
-118.761445783133,33.8271186440678,-901.386047363281
-118.744578313253,33.8271186440678,-881.386047363281
-118.727710843374,33.8271186440678,-853.146057128906
-118.710843373494,33.8271186440678,-832.006042480469
-118.693975903614,33.8271186440678,-830.536071777344
-118.677108433735,33.8271186440678,-819.636047363281
-118.660240963855,33.8271186440678,-791.061950683594
-118.643373493976,33.8271186440678,-717.161987304688
-118.626506024096,33.8271186440678,-612.131958007812
-118.609638554217,33.8271186440678,-492.161956787109
-118.592771084337,33.8271186440678,-370.391967773438
-118.575903614458,33.8271186440678,-267.531982421875
-118.559036144578,33.8271186440678,-199.501968383789
-118.542168674699,33.8271186440678,-164.121963500977
-118.525301204819,33.8271186440678,-148.501937866211
-118.50843373494,33.8271186440678,-145.521926879883
-118.49156626506,33.8271186440678,-147.941940307617
-118.474698795181,33.8271186440678,-160.421936035156
-118.457831325301,33.8271186440678,-194.651931762695
-118.440963855422,33.8271186440678,-209.001937866211
-118.424096385542,33.8271186440678,-112.791931152344
-118.407228915663,33.8271186440678,-26.8919334411621
-118.390361445783,33.8271186440678,6.01918745040894
-118.373493975904,33.8271186440678,36.0391883850098
-118.356626506024,33.8271186440678,26.0791873931885
-118.339759036145,33.8271186440678,26.9991874694824
-118.322891566265,33.8271186440678,25.8691883087158
-118.306024096386,33.8271186440678,18.43918800354
-118.289156626506,33.8271186440678,12.3991870880127
-118.272289156626,33.8271186440678,10.6091871261597
-118.255421686747,33.8271186440678,8.30326747894287
-118.238554216867,33.8271186440678,7.23326778411865
-118.221686746988,33.8271186440678,8.23326778411865
-118.204819277108,33.8271186440678,10.6232681274414
-118.187951807229,33.8271186440678,27.4032688140869
-118.171084337349,33.8271186440678,24.0932674407959
-118.15421686747,33.8271186440678,16.423267364502
-118.13734939759,33.8271186440678,12.3632678985596
-118.120481927711,33.8271186440678,11.2934989929199
-118.103614457831,33.8271186440678,10.5334997177124
-118.086746987952,33.8271186440678,10.123498916626
-118.069879518072,33.8271186440678,9.0034990310669
-118.053012048193,33.8271186440678,9.95349979400635
-118.036144578313,33.8271186440678,11.5034990310669
-118.019277108434,33.8271186440678,15.5534992218018
-118.002409638554,33.8271186440678,19.6534996032715
-117.985542168675,33.8271186440678,23.376974105835
-117.968674698795,33.8271186440678,27.5669746398926
-117.951807228916,33.8271186440678,32.2869758605957
-117.934939759036,33.8271186440678,37.1569747924805
-117.918072289157,33.8271186440678,42.0069732666016
-117.901204819277,33.8271186440678,47.4169731140137
-117.884337349398,33.8271186440678,52.2369766235352
-117.867469879518,33.8271186440678,55.3669738769531
-117.850602409639,33.8271186440678,58.9954414367676
-117.833734939759,33.8271186440678,70.9854431152344
-117.81686746988,33.8271186440678,108.74543762207
-117.8,33.8271186440678,152.535446166992
-119.2,33.8101694915254,-854.066833496094
-119.18313253012,33.8101694915254,-856.766784667969
-119.166265060241,33.8101694915254,-858.536804199219
-119.149397590361,33.8101694915254,-861.546813964844
-119.132530120482,33.8101694915254,-866.116821289062
-119.115662650602,33.8101694915254,-869.896789550781
