time,sea_water_temperature,sea_water_temperature_qc_agg,z
UTC,degree_Celsius,,m
2022-08-05T06:09:00Z,17.9175,1,0.0
2022-08-05T06:13:00Z,17.5008,1,0.0
2022-08-05T06:17:00Z,17.4996,1,0.0
2022-08-05T06:21:00Z,17.997,1,0.0
2022-08-05T06:25:00Z,17.9107,1,0.0
2022-08-05T06:29:00Z,17.5277,1,0.0
2022-08-05T06:33:00Z,17.5534,1,0.0
2022-08-05T06:37:00Z,17.4329,1,0.0
2022-08-05T06:41:00Z,17.908,1,0.0
2022-08-05T06:45:00Z,17.8591,1,0.0
2022-08-05T06:49:00Z,17.9252,1,0.0
2022-08-05T06:53:00Z,17.7186,1,0.0
2022-08-05T06:57:00Z,17.6323,1,0.0
2022-08-05T07:01:00Z,17.5519,1,0.0
2022-08-05T07:05:00Z,18.1378,1,0.0
2022-08-05T07:09:00Z,17.5975,1,0.0
2022-08-05T07:13:00Z,17.6732,1,0.0
2022-08-05T07:17:00Z,17.7197,1,0.0
2022-08-05T07:21:00Z,17.364,1,0.0
2022-08-05T07:25:00Z,17.2346,1,0.0
2022-08-05T07:29:00Z,17.0477,1,0.0
2022-08-05T07:33:00Z,17.258,1,0.0
2022-08-05T07:37:00Z,17.3777,1,0.0
2022-08-05T07:41:00Z,17.1444,1,0.0
2022-08-05T07:45:00Z,17.1191,1,0.0
2022-08-05T07:49:00Z,17.108,1,0.0
2022-08-05T07:53:00Z,17.1339,1,0.0
2022-08-05T07:57:00Z,16.9962,1,0.0
2022-08-05T08:01:00Z,17.2085,1,0.0
2022-08-05T08:05:00Z,17.1964,1,0.0
2022-08-05T08:09:00Z,17.2401,1,0.0
2022-08-05T08:13:00Z,17.1304,1,0.0
2022-08-05T08:17:00Z,17.1808,1,0.0
2022-08-05T08:21:00Z,17.1151,1,0.0
2022-08-05T08:25:00Z,17.2149,1,0.0
2022-08-05T08:29:00Z,17.2466,1,0.0
2022-08-05T08:33:00Z,17.1678,1,0.0
2022-08-05T08:37:00Z,17.1066,1,0.0
2022-08-05T08:41:00Z,17.2041,1,0.0
2022-08-05T08:45:00Z,16.6485,1,0.0
2022-08-05T08:49:00Z,16.7842,1,0.0
2022-08-05T08:53:00Z,16.5648,1,0.0
2022-08-05T08:57:00Z,16.5148,1,0.0
2022-08-05T09:01:00Z,16.5091,1,0.0
2022-08-05T09:05:00Z,16.519,1,0.0
2022-08-05T09:09:00Z,16.7096,1,0.0
2022-08-05T09:13:00Z,16.5381,1,0.0
2022-08-05T09:17:00Z,16.7246,1,0.0
2022-08-05T09:21:00Z,16.7649,1,0.0
2022-08-05T09:25:00Z,16.7561,1,0.0
2022-08-05T09:29:00Z,16.8006,1,0.0
2022-08-05T09:33:00Z,16.6739,1,0.0
2022-08-05T09:37:00Z,16.5958,1,0.0
2022-08-05T09:41:00Z,16.4834,1,0.0
2022-08-05T09:45:00Z,16.5436,1,0.0
2022-08-05T09:49:00Z,16.8061,1,0.0
2022-08-05T09:53:00Z,16.5574,1,0.0
2022-08-05T09:57:00Z,16.561,1,0.0
2022-08-05T10:01:00Z,16.5723,1,0.0
2022-08-05T10:05:00Z,16.6532,1,0.0
2022-08-05T10:09:00Z,16.6125,1,0.0
2022-08-05T10:13:00Z,16.6853,1,0.0
2022-08-05T10:17:00Z,16.7008,1,0.0
2022-08-05T10:21:00Z,16.6566,1,0.0
2022-08-05T10:25:00Z,16.7546,1,0.0
2022-08-05T10:29:00Z,16.7349,1,0.0
2022-08-05T10:33:00Z,16.7325,1,0.0
2022-08-05T10:37:00Z,16.6456,1,0.0
2022-08-05T10:41:00Z,16.6194,1,0.0
2022-08-05T10:45:00Z,16.6659,1,0.0
2022-08-05T10:49:00Z,16.7393,1,0.0
2022-08-05T10:53:00Z,16.8411,1,0.0
2022-08-05T10:57:00Z,16.8606,1,0.0
2022-08-05T11:01:00Z,16.7612,1,0.0
2022-08-05T11:05:00Z,16.7434,1,0.0
2022-08-05T11:09:00Z,16.7731,1,0.0
2022-08-05T11:13:00Z,16.7725,1,0.0
2022-08-05T11:17:00Z,16.8088,1,0.0
2022-08-05T11:21:00Z,16.8282,1,0.0
2022-08-05T11:25:00Z,16.8464,1,0.0
2022-08-05T11:29:00Z,16.8697,1,0.0
2022-08-05T11:33:00Z,16.9023,1,0.0
2022-08-05T11:37:00Z,16.9032,1,0.0
2022-08-05T11:41:00Z,16.9139,1,0.0
2022-08-05T11:45:00Z,16.8773,1,0.0
2022-08-05T11:49:00Z,16.8823,1,0.0
2022-08-05T11:53:00Z,16.8845,1,0.0
2022-08-05T11:57:00Z,16.882,1,0.0
2022-08-05T12:01:00Z,16.8716,1,0.0
2022-08-05T12:05:00Z,16.8506,1,0.0
2022-08-05T12:09:00Z,16.8477,1,0.0
2022-08-05T12:13:00Z,16.8318,1,0.0
2022-08-05T12:17:00Z,16.7849,1,0.0
2022-08-05T12:21:00Z,16.7834,1,0.0
2022-08-05T12:25:00Z,16.7702,1,0.0
2022-08-05T12:29:00Z,16.757,1,0.0
2022-08-05T12:33:00Z,16.7594,1,0.0
2022-08-05T12:37:00Z,16.7194,1,0.0
2022-08-05T12:41:00Z,16.7305,1,0.0
2022-08-05T12:45:00Z,16.7468,1,0.0
2022-08-05T12:49:00Z,16.8755,1,0.0
2022-08-05T12:53:00Z,16.8368,1,0.0
2022-08-05T12:57:00Z,16.7708,1,0.0
2022-08-05T13:01:00Z,16.7948,1,0.0
2022-08-05T13:05:00Z,16.7952,1,0.0
2022-08-05T13:09:00Z,16.7908,1,0.0
2022-08-05T13:13:00Z,16.8112,1,0.0
2022-08-05T13:17:00Z,16.8068,1,0.0
2022-08-05T13:21:00Z,16.8008,1,0.0
2022-08-05T13:25:00Z,16.7729,1,0.0
2022-08-05T13:29:00Z,16.8352,1,0.0
2022-08-05T13:33:00Z,16.8272,1,0.0
2022-08-05T13:37:00Z,16.821,1,0.0
2022-08-05T13:41:00Z,16.8195,1,0.0
2022-08-05T13:45:00Z,16.8295,1,0.0
2022-08-05T13:49:00Z,16.8354,1,0.0
2022-08-05T13:53:00Z,16.8359,1,0.0
2022-08-05T13:57:00Z,16.833,1,0.0
2022-08-05T14:01:00Z,16.8274,1,0.0
2022-08-05T14:05:00Z,16.8288,1,0.0
2022-08-05T14:09:00Z,16.8506,1,0.0
2022-08-05T14:13:00Z,16.8796,1,0.0
2022-08-05T14:17:00Z,16.8836,1,0.0
2022-08-05T14:21:00Z,16.8929,1,0.0
2022-08-05T14:25:00Z,16.9036,1,0.0
2022-08-05T14:29:00Z,16.8852,1,0.0
2022-08-05T14:33:00Z,16.8456,1,0.0
2022-08-05T14:37:00Z,16.8627,1,0.0
2022-08-05T14:41:00Z,16.8849,1,0.0
2022-08-05T14:45:00Z,16.9309,1,0.0
2022-08-05T14:49:00Z,16.9851,1,0.0
2022-08-05T14:53:00Z,17.038,1,0.0
2022-08-05T14:57:00Z,16.9897,1,0.0
2022-08-05T15:01:00Z,16.9769,1,0.0
2022-08-05T15:05:00Z,16.9912,1,0.0
2022-08-05T15:09:00Z,16.9236,1,0.0
2022-08-05T15:13:00Z,16.9046,1,0.0
2022-08-05T15:17:00Z,16.9006,1,0.0
2022-08-05T15:21:00Z,16.9096,1,0.0
2022-08-05T15:25:00Z,16.9361,1,0.0
2022-08-05T15:29:00Z,16.9529,1,0.0
2022-08-05T15:33:00Z,16.9575,1,0.0
2022-08-05T15:37:00Z,16.8521,1,0.0
2022-08-05T15:41:00Z,16.7117,1,0.0
2022-08-05T15:45:00Z,16.6396,1,0.0
2022-08-05T15:49:00Z,16.555,1,0.0
2022-08-05T15:53:00Z,16.5415,1,0.0
2022-08-05T15:57:00Z,16.5511,1,0.0
2022-08-05T16:01:00Z,16.5902,1,0.0
2022-08-05T16:05:00Z,16.5946,1,0.0
2022-08-05T16:09:00Z,16.7387,1,0.0
2022-08-05T16:13:00Z,17.0219,1,0.0
2022-08-05T16:17:00Z,17.1605,1,0.0
2022-08-05T16:21:00Z,17.0194,1,0.0
2022-08-05T16:25:00Z,16.8549,1,0.0
2022-08-05T16:29:00Z,16.8954,1,0.0
2022-08-05T16:33:00Z,16.7838,1,0.0
2022-08-05T16:37:00Z,16.4312,1,0.0
2022-08-05T16:41:00Z,16.4969,1,0.0
2022-08-05T16:45:00Z,16.5672,1,0.0
2022-08-05T16:49:00Z,16.5691,1,0.0
2022-08-05T16:53:00Z,16.852,1,0.0
2022-08-05T16:57:00Z,16.8271,1,0.0
2022-08-05T17:01:00Z,16.9833,1,0.0
2022-08-05T17:05:00Z,16.9759,1,0.0
2022-08-05T17:09:00Z,17.0172,1,0.0
2022-08-05T17:13:00Z,17.1277,1,0.0
2022-08-05T17:17:00Z,17.2565,1,0.0
2022-08-05T17:21:00Z,17.3196,1,0.0
2022-08-05T17:25:00Z,17.412,1,0.0
2022-08-05T17:29:00Z,17.5839,1,0.0
2022-08-05T17:33:00Z,17.3485,1,0.0
2022-08-05T17:37:00Z,17.4687,1,0.0
2022-08-05T17:41:00Z,17.6116,1,0.0
2022-08-05T17:45:00Z,17.6521,1,0.0
2022-08-05T17:49:00Z,17.7527,1,0.0
2022-08-05T17:53:00Z,17.8955,1,0.0
2022-08-05T17:57:00Z,17.8637,1,0.0
2022-08-05T18:01:00Z,17.8316,1,0.0
2022-08-05T18:05:00Z,17.8889,1,0.0
2022-08-05T18:09:00Z,17.9618,1,0.0
2022-08-05T18:13:00Z,18.017,1,0.0
2022-08-05T18:17:00Z,18.0208,1,0.0
2022-08-05T18:21:00Z,18.0126,1,0.0
2022-08-05T18:25:00Z,17.9767,1,0.0
2022-08-05T18:29:00Z,18.0078,1,0.0
2022-08-05T18:33:00Z,18.0432,1,0.0
2022-08-05T18:37:00Z,18.0462,1,0.0
2022-08-05T18:41:00Z,18.1901,1,0.0
2022-08-05T18:45:00Z,18.1899,1,0.0
2022-08-05T18:49:00Z,18.2011,1,0.0
2022-08-05T18:53:00Z,18.2439,1,0.0
2022-08-05T18:57:00Z,18.1773,1,0.0
2022-08-05T19:01:00Z,18.1029,1,0.0
2022-08-05T19:05:00Z,18.2281,1,0.0
2022-08-05T19:09:00Z,18.2962,1,0.0
2022-08-05T19:13:00Z,18.3415,1,0.0
2022-08-05T19:17:00Z,18.2716,1,0.0
2022-08-05T19:21:00Z,18.282,1,0.0
2022-08-05T19:25:00Z,18.3967,1,0.0
2022-08-05T19:29:00Z,18.4532,1,0.0
2022-08-05T19:33:00Z,18.5378,1,0.0
2022-08-05T19:37:00Z,18.6369,1,0.0
2022-08-05T19:41:00Z,18.6548,1,0.0
2022-08-05T19:45:00Z,18.6871,1,0.0
2022-08-05T19:49:00Z,18.8025,1,0.0
2022-08-05T19:53:00Z,18.8841,1,0.0
2022-08-05T19:57:00Z,18.8647,1,0.0
2022-08-05T20:01:00Z,18.7978,1,0.0
2022-08-05T20:05:00Z,18.7936,1,0.0
2022-08-05T20:09:00Z,18.8104,1,0.0
2022-08-05T20:13:00Z,18.8618,1,0.0
2022-08-05T20:17:00Z,18.9068,1,0.0
2022-08-05T20:21:00Z,18.8806,1,0.0
2022-08-05T20:25:00Z,18.9153,1,0.0
2022-08-05T20:29:00Z,18.8897,1,0.0
2022-08-05T20:33:00Z,18.8278,1,0.0
2022-08-05T20:37:00Z,18.7676,1,0.0
2022-08-05T20:41:00Z,18.8407,1,0.0
2022-08-05T20:45:00Z,18.7979,1,0.0
2022-08-05T20:49:00Z,18.3635,1,0.0
2022-08-05T20:53:00Z,18.5038,1,0.0
2022-08-05T20:57:00Z,18.5357,1,0.0
2022-08-05T21:01:00Z,18.4289,1,0.0
2022-08-05T21:05:00Z,18.7375,1,0.0
2022-08-05T21:09:00Z,19.0738,1,0.0
2022-08-05T21:13:00Z,19.1248,1,0.0
2022-08-05T21:17:00Z,19.127,1,0.0
2022-08-05T21:21:00Z,19.1448,1,0.0
2022-08-05T21:25:00Z,19.105,1,0.0
2022-08-05T21:29:00Z,19.1115,1,0.0
2022-08-05T21:33:00Z,19.2045,1,0.0
2022-08-05T21:37:00Z,19.0467,1,0.0
2022-08-05T21:41:00Z,19.1755,1,0.0
2022-08-05T21:45:00Z,19.2218,1,0.0
2022-08-05T21:49:00Z,19.1168,1,0.0
2022-08-05T21:53:00Z,19.2082,1,0.0
2022-08-05T21:57:00Z,19.186,1,0.0
2022-08-05T22:01:00Z,19.24,1,0.0
2022-08-05T22:05:00Z,19.244,1,0.0
2022-08-05T22:09:00Z,19.2308,1,0.0
2022-08-05T22:13:00Z,19.1922,1,0.0
2022-08-05T22:17:00Z,19.022,1,0.0
2022-08-05T22:21:00Z,19.0721,1,0.0
2022-08-05T22:25:00Z,19.2591,1,0.0
2022-08-05T22:29:00Z,19.1899,1,0.0
2022-08-05T22:33:00Z,19.1322,1,0.0
2022-08-05T22:37:00Z,19.0877,1,0.0
2022-08-05T22:41:00Z,19.1768,1,0.0
2022-08-05T22:45:00Z,19.1421,1,0.0
2022-08-05T22:49:00Z,19.0011,1,0.0
2022-08-05T22:53:00Z,19.0119,1,0.0
2022-08-05T22:57:00Z,19.3315,1,0.0
2022-08-05T23:01:00Z,19.6469,1,0.0
2022-08-05T23:05:00Z,19.516,1,0.0
2022-08-05T23:09:00Z,19.5894,1,0.0
2022-08-05T23:13:00Z,19.6019,1,0.0
2022-08-05T23:17:00Z,19.5706,1,0.0
2022-08-05T23:21:00Z,19.4254,1,0.0
2022-08-05T23:25:00Z,19.6869,1,0.0
2022-08-05T23:29:00Z,19.4687,1,0.0
2022-08-05T23:33:00Z,19.2941,1,0.0
2022-08-05T23:37:00Z,19.6355,1,0.0
2022-08-05T23:41:00Z,19.8901,1,0.0
2022-08-05T23:45:00Z,19.6706,1,0.0
2022-08-05T23:49:00Z,19.843,1,0.0
2022-08-05T23:53:00Z,19.6729,1,0.0
2022-08-05T23:57:00Z,19.6803,1,0.0
2022-08-06T00:01:00Z,19.5232,1,0.0
2022-08-06T00:05:00Z,19.7541,1,0.0
2022-08-06T00:09:00Z,19.7556,1,0.0
2022-08-06T00:13:00Z,19.9026,1,0.0
2022-08-06T00:17:00Z,19.8281,1,0.0
2022-08-06T00:21:00Z,19.9854,1,0.0
2022-08-06T00:25:00Z,20.0085,1,0.0
2022-08-06T00:29:00Z,19.9537,1,0.0
2022-08-06T00:33:00Z,19.8592,1,0.0
2022-08-06T00:37:00Z,19.8151,1,0.0
2022-08-06T00:41:00Z,19.7922,1,0.0
2022-08-06T00:45:00Z,19.7916,1,0.0
2022-08-06T00:49:00Z,19.7675,1,0.0
2022-08-06T00:53:00Z,19.7831,1,0.0
2022-08-06T00:57:00Z,19.7421,1,0.0
2022-08-06T01:01:00Z,19.732,1,0.0
2022-08-06T01:05:00Z,19.7209,1,0.0
2022-08-06T01:09:00Z,19.6855,1,0.0
2022-08-06T01:13:00Z,19.6328,1,0.0
2022-08-06T01:17:00Z,19.6214,1,0.0
2022-08-06T01:21:00Z,19.6305,1,0.0
2022-08-06T01:25:00Z,19.6352,1,0.0
2022-08-06T01:29:00Z,19.619,1,0.0
2022-08-06T01:33:00Z,19.5836,1,0.0
2022-08-06T01:37:00Z,19.5525,1,0.0
2022-08-06T01:41:00Z,19.5214,1,0.0
2022-08-06T01:45:00Z,19.5035,1,0.0
2022-08-06T01:49:00Z,19.475,1,0.0
2022-08-06T01:53:00Z,19.4589,1,0.0
2022-08-06T01:57:00Z,19.4363,1,0.0
2022-08-06T02:01:00Z,19.4229,1,0.0
2022-08-06T02:05:00Z,19.4239,1,0.0
2022-08-06T02:09:00Z,19.4411,1,0.0
2022-08-06T02:13:00Z,19.4121,1,0.0
2022-08-06T02:17:00Z,19.3178,1,0.0
2022-08-06T02:21:00Z,19.2987,1,0.0
2022-08-06T02:25:00Z,19.3558,1,0.0
2022-08-06T02:29:00Z,19.3474,1,0.0
2022-08-06T02:33:00Z,19.2619,1,0.0
2022-08-06T02:37:00Z,19.2726,1,0.0
2022-08-06T02:41:00Z,19.3019,1,0.0
2022-08-06T02:45:00Z,19.2964,1,0.0
2022-08-06T02:49:00Z,19.2327,1,0.0
2022-08-06T02:53:00Z,19.2136,1,0.0
2022-08-06T02:57:00Z,19.1909,1,0.0
2022-08-06T03:01:00Z,19.1556,1,0.0
2022-08-06T03:05:00Z,19.1436,1,0.0
2022-08-06T03:09:00Z,19.1291,1,0.0
2022-08-06T03:13:00Z,19.0779,1,0.0
2022-08-06T03:17:00Z,19.0432,1,0.0
2022-08-06T03:21:00Z,19.0378,1,0.0
2022-08-06T03:25:00Z,18.9121,1,0.0
2022-08-06T03:29:00Z,18.9857,1,0.0
2022-08-06T03:33:00Z,19.0073,1,0.0
2022-08-06T03:37:00Z,18.9611,1,0.0
2022-08-06T03:41:00Z,19.0658,1,0.0
2022-08-06T03:45:00Z,18.9992,1,0.0
2022-08-06T03:49:00Z,18.9722,1,0.0
2022-08-06T03:53:00Z,18.9543,1,0.0
2022-08-06T03:57:00Z,18.9747,1,0.0
2022-08-06T04:01:00Z,18.9418,1,0.0
2022-08-06T04:05:00Z,18.9026,1,0.0
2022-08-06T04:09:00Z,18.953,1,0.0
2022-08-06T04:13:00Z,18.9086,1,0.0
2022-08-06T04:17:00Z,18.8697,1,0.0
2022-08-06T04:21:00Z,18.9036,1,0.0
2022-08-06T04:25:00Z,18.8133,1,0.0
2022-08-06T04:29:00Z,18.7923,1,0.0
2022-08-06T04:33:00Z,18.7256,1,0.0
2022-08-06T04:37:00Z,18.8049,1,0.0
2022-08-06T04:41:00Z,18.7347,1,0.0
2022-08-06T04:45:00Z,18.7148,1,0.0
2022-08-06T04:49:00Z,18.6856,1,0.0
2022-08-06T04:53:00Z,18.7207,1,0.0
2022-08-06T04:57:00Z,18.6348,1,0.0
2022-08-06T05:01:00Z,18.7124,1,0.0
2022-08-06T05:05:00Z,18.6085,1,0.0
2022-08-06T05:09:00Z,18.622,1,0.0
2022-08-06T05:13:00Z,18.6828,1,0.0
2022-08-06T05:17:00Z,18.48,1,0.0
2022-08-06T05:21:00Z,18.4463,1,0.0
2022-08-06T05:25:00Z,18.3785,1,0.0
2022-08-06T05:29:00Z,18.3822,1,0.0
2022-08-06T05:33:00Z,18.4123,1,0.0
2022-08-06T05:37:00Z,18.3593,1,0.0
2022-08-06T05:41:00Z,18.3721,1,0.0
2022-08-06T05:45:00Z,18.4029,1,0.0
2022-08-06T05:49:00Z,18.3294,1,0.0
2022-08-06T05:53:00Z,18.3299,1,0.0
2022-08-06T05:57:00Z,18.3456,1,0.0
2022-08-06T06:01:00Z,18.356,1,0.0
2022-08-06T06:05:00Z,18.3842,1,0.0
2022-08-06T06:09:00Z,18.2541,1,0.0
2022-08-06T06:13:00Z,18.2621,1,0.0
2022-08-06T06:17:00Z,18.26,1,0.0
2022-08-06T06:21:00Z,18.2478,1,0.0
2022-08-06T06:25:00Z,18.2235,1,0.0
2022-08-06T06:29:00Z,18.2353,1,0.0
2022-08-06T06:33:00Z,18.2708,1,0.0
2022-08-06T06:37:00Z,18.2278,1,0.0
2022-08-06T06:41:00Z,18.0722,1,0.0
2022-08-06T06:45:00Z,18.1617,1,0.0
2022-08-06T06:49:00Z,18.2071,1,0.0
2022-08-06T06:53:00Z,18.2426,1,0.0
2022-08-06T06:57:00Z,18.2888,1,0.0
2022-08-06T07:01:00Z,18.0222,1,0.0
2022-08-06T07:05:00Z,18.0956,1,0.0
2022-08-06T07:09:00Z,18.1224,1,0.0
2022-08-06T07:13:00Z,18.1157,1,0.0
2022-08-06T07:17:00Z,18.227,1,0.0
2022-08-06T07:21:00Z,18.1832,1,0.0
2022-08-06T07:25:00Z,17.9647,1,0.0
2022-08-06T07:29:00Z,18.1632,1,0.0
2022-08-06T07:33:00Z,18.1161,1,0.0
2022-08-06T07:37:00Z,18.0251,1,0.0
2022-08-06T07:41:00Z,17.9638,1,0.0
2022-08-06T07:45:00Z,18.0123,1,0.0
2022-08-06T07:49:00Z,18.0843,1,0.0
2022-08-06T07:53:00Z,18.0508,1,0.0
2022-08-06T07:57:00Z,17.7133,1,0.0
2022-08-06T08:01:00Z,17.3204,1,0.0
2022-08-06T08:05:00Z,17.7494,1,0.0
2022-08-06T08:09:00Z,17.157,1,0.0
2022-08-06T08:13:00Z,17.6652,1,0.0
2022-08-06T08:17:00Z,17.5379,1,0.0
2022-08-06T08:21:00Z,17.2931,1,0.0
2022-08-06T08:25:00Z,17.6741,1,0.0
2022-08-06T08:29:00Z,16.9733,1,0.0
2022-08-06T08:33:00Z,17.1085,1,0.0
2022-08-06T08:37:00Z,17.375,1,0.0
2022-08-06T08:41:00Z,17.3427,1,0.0
2022-08-06T08:45:00Z,17.0592,1,0.0
2022-08-06T08:49:00Z,16.973,1,0.0
2022-08-06T08:53:00Z,17.3349,1,0.0
2022-08-06T08:57:00Z,16.9604,1,0.0
2022-08-06T09:01:00Z,17.3492,1,0.0
2022-08-06T09:05:00Z,17.2751,1,0.0
2022-08-06T09:09:00Z,17.2192,1,0.0
2022-08-06T09:13:00Z,17.2367,1,0.0
2022-08-06T09:17:00Z,17.0515,1,0.0
2022-08-06T09:21:00Z,17.0213,1,0.0
2022-08-06T09:25:00Z,17.2097,1,0.0
2022-08-06T09:29:00Z,17.0758,1,0.0
2022-08-06T09:33:00Z,16.9523,1,0.0
2022-08-06T09:37:00Z,17.3394,1,0.0
2022-08-06T09:41:00Z,17.1313,1,0.0
2022-08-06T09:45:00Z,16.9083,1,0.0
2022-08-06T09:49:00Z,16.6612,1,0.0
2022-08-06T09:53:00Z,16.8158,1,0.0
2022-08-06T09:57:00Z,16.6913,1,0.0
2022-08-06T10:01:00Z,16.8894,1,0.0
2022-08-06T10:05:00Z,16.7424,1,0.0
2022-08-06T10:09:00Z,16.7949,1,0.0
2022-08-06T10:13:00Z,16.8073,1,0.0
2022-08-06T10:17:00Z,16.6181,1,0.0
2022-08-06T10:21:00Z,16.9069,1,0.0
2022-08-06T10:25:00Z,16.8092,1,0.0
2022-08-06T10:29:00Z,16.8871,1,0.0
2022-08-06T10:33:00Z,16.9128,1,0.0
2022-08-06T10:37:00Z,16.7553,1,0.0
2022-08-06T10:41:00Z,16.8433,1,0.0
2022-08-06T10:45:00Z,16.9288,1,0.0
2022-08-06T10:49:00Z,17.0837,1,0.0
2022-08-06T10:53:00Z,16.907,1,0.0
2022-08-06T10:57:00Z,16.8601,1,0.0
2022-08-06T11:01:00Z,16.81,1,0.0
2022-08-06T11:05:00Z,16.8109,1,0.0
2022-08-06T11:09:00Z,16.8818,1,0.0
2022-08-06T11:13:00Z,16.7985,1,0.0
2022-08-06T11:17:00Z,16.9389,1,0.0
2022-08-06T11:21:00Z,16.8849,1,0.0
2022-08-06T11:25:00Z,16.8151,1,0.0
2022-08-06T11:29:00Z,16.7959,1,0.0
2022-08-06T11:33:00Z,16.7484,1,0.0
2022-08-06T11:37:00Z,16.8362,1,0.0
2022-08-06T11:41:00Z,16.8535,1,0.0
2022-08-06T11:45:00Z,16.8919,1,0.0
2022-08-06T11:49:00Z,16.8559,1,0.0
2022-08-06T11:53:00Z,16.9076,1,0.0
2022-08-06T11:57:00Z,16.8488,1,0.0
2022-08-06T12:01:00Z,16.7609,1,0.0
2022-08-06T12:05:00Z,16.6392,1,0.0
2022-08-06T12:09:00Z,16.6704,1,0.0
2022-08-06T12:13:00Z,16.5652,1,0.0
2022-08-06T12:17:00Z,16.5807,1,0.0
2022-08-06T12:21:00Z,16.6221,1,0.0
2022-08-06T12:25:00Z,16.6306,1,0.0
2022-08-06T12:29:00Z,16.6789,1,0.0
2022-08-06T12:33:00Z,16.6562,1,0.0
2022-08-06T12:37:00Z,16.6204,1,0.0
2022-08-06T12:41:00Z,16.6344,1,0.0
2022-08-06T12:45:00Z,16.5871,1,0.0
2022-08-06T12:49:00Z,16.5147,1,0.0
2022-08-06T12:53:00Z,16.5272,1,0.0
2022-08-06T12:57:00Z,16.5099,1,0.0
2022-08-06T13:01:00Z,16.4565,1,0.0
2022-08-06T13:05:00Z,16.3829,1,0.0
2022-08-06T13:09:00Z,16.3839,1,0.0
2022-08-06T13:13:00Z,16.3879,1,0.0
2022-08-06T13:17:00Z,16.4231,1,0.0
2022-08-06T13:21:00Z,16.2738,1,0.0
2022-08-06T13:25:00Z,16.2994,1,0.0
2022-08-06T13:29:00Z,16.2683,1,0.0
2022-08-06T13:33:00Z,16.3118,1,0.0
2022-08-06T13:37:00Z,16.2887,1,0.0
2022-08-06T13:41:00Z,16.2639,1,0.0
2022-08-06T13:45:00Z,16.2678,1,0.0
2022-08-06T13:49:00Z,16.2764,1,0.0
2022-08-06T13:53:00Z,16.35,1,0.0
2022-08-06T13:57:00Z,16.3671,1,0.0
2022-08-06T14:01:00Z,16.4346,1,0.0
2022-08-06T14:05:00Z,16.3326,1,0.0
2022-08-06T14:09:00Z,16.2557,1,0.0
2022-08-06T14:13:00Z,16.3041,1,0.0
2022-08-06T14:17:00Z,16.2642,1,0.0
2022-08-06T14:21:00Z,16.2345,1,0.0
2022-08-06T14:25:00Z,16.4263,1,0.0
2022-08-06T14:29:00Z,16.3945,1,0.0
2022-08-06T14:33:00Z,16.4094,1,0.0
2022-08-06T14:37:00Z,16.3648,1,0.0
2022-08-06T14:41:00Z,16.3287,1,0.0
2022-08-06T14:45:00Z,16.3537,1,0.0
2022-08-06T14:49:00Z,16.3429,1,0.0
2022-08-06T14:53:00Z,16.3811,1,0.0
2022-08-06T14:57:00Z,16.3091,1,0.0
2022-08-06T15:01:00Z,16.3244,1,0.0
2022-08-06T15:05:00Z,16.384,1,0.0
2022-08-06T15:09:00Z,16.2997,1,0.0
2022-08-06T15:13:00Z,16.3297,1,0.0
2022-08-06T15:17:00Z,16.3106,1,0.0
2022-08-06T15:21:00Z,16.359,1,0.0
2022-08-06T15:25:00Z,16.3535,1,0.0
2022-08-06T15:29:00Z,16.3592,1,0.0
2022-08-06T15:33:00Z,16.4258,1,0.0
2022-08-06T15:37:00Z,16.3905,1,0.0
2022-08-06T15:41:00Z,16.4227,1,0.0
2022-08-06T15:45:00Z,16.4117,1,0.0
2022-08-06T15:49:00Z,16.5081,1,0.0
2022-08-06T15:53:00Z,16.5218,1,0.0
2022-08-06T15:57:00Z,16.5062,1,0.0
2022-08-06T16:01:00Z,16.526,1,0.0
2022-08-06T16:05:00Z,16.5904,1,0.0
2022-08-06T16:09:00Z,16.6212,1,0.0
2022-08-06T16:13:00Z,16.6028,1,0.0
2022-08-06T16:17:00Z,16.6099,1,0.0
2022-08-06T16:21:00Z,16.7356,1,0.0
2022-08-06T16:25:00Z,16.7166,1,0.0
2022-08-06T16:29:00Z,16.7007,1,0.0
2022-08-06T16:33:00Z,16.648,1,0.0
2022-08-06T16:37:00Z,16.7034,1,0.0
2022-08-06T16:41:00Z,16.6336,1,0.0
2022-08-06T16:45:00Z,16.7049,1,0.0
2022-08-06T16:49:00Z,16.6865,1,0.0
2022-08-06T16:53:00Z,16.7548,1,0.0
2022-08-06T16:57:00Z,16.8116,1,0.0
2022-08-06T17:01:00Z,16.8394,1,0.0
2022-08-06T17:05:00Z,16.7609,1,0.0
2022-08-06T17:09:00Z,16.7451,1,0.0
2022-08-06T17:13:00Z,16.7865,1,0.0
2022-08-06T17:17:00Z,16.812,1,0.0
2022-08-06T17:21:00Z,16.9471,1,0.0
2022-08-06T17:25:00Z,17.1125,1,0.0
2022-08-06T17:29:00Z,17.0262,1,0.0
2022-08-06T17:33:00Z,17.0427,1,0.0
2022-08-06T17:37:00Z,16.9997,1,0.0
2022-08-06T17:41:00Z,17.1029,1,0.0
2022-08-06T17:45:00Z,17.1073,1,0.0
2022-08-06T17:49:00Z,17.0579,1,0.0
2022-08-06T17:53:00Z,17.179,1,0.0
2022-08-06T17:57:00Z,17.1125,1,0.0
